x,y
-467.35505723192006,0.008647361
-465.7815502875799,0.009803774
-464.2080433432399,0.008285141
-462.63453639889997,0.008363823
-461.06102945456,0.009157184
-459.48752251022006,0.0066748736
-457.9140155658799,0.0080481665
-456.3405086215399,0.0077407197
-454.76700167719997,0.005784193
-453.19349473286,0.0046834215
-451.61998778852006,0.00081302656
-450.0464808441799,0.006008111
-448.47297389983993,0.0022210428
-446.8994669555,0.0060350616
-445.32596001116,0.0077149007
-443.75245306682007,0.0071304683
-442.1789461224799,0.0053858105
-440.6054391781399,0.0054012123
-439.0319322337999,0.009370941
-437.45842528945997,0.008875161
-435.88491834512,0.0103998855
-434.31141140078006,0.011359959
-432.7379044564399,0.0076160217
-431.1643975120999,0.0017887382
-429.59089056775997,0.0023506598
-428.01738362342,0.0068789534
-426.44387667908006,0.007926366
-424.8703697347399,0.012218447
-423.2968627903999,0.01122763
-421.72335584606,0.009893605
-420.14984890172,0.002147667
-418.57634195738007,0.0051822755
-417.0028350130399,0.006058812
-415.42932806869993,0.010332331
-413.85582112436,0.008197538
-412.28231418002,0.0029844858
-410.70880723568007,0.0021350146
-409.1353002913399,0.008571228
-407.56179334699993,0.010712304
-405.98828640266,0.009098844
-404.41477945832,0.004595449
-402.8412725139801,0.0071050287
-401.26776556963983,0.008486818
-399.6942586252999,0.0058400296
-398.1207516809599,0.006852687
-396.54724473662,0.008167401
-394.97373779228,0.0051766806
-393.40023084794007,0.0062556816
-391.8267239035999,0.0055458867
-390.25321695925993,0.007620782
-388.67971001492,0.005595735
-387.10620307058,0.009394373
-385.53269612624007,0.011358533
-383.9591891818999,0.008939888
-382.38568223755993,0.00974204
-380.81217529322,0.0081649525
-379.23866834888,0.011546319
-377.6651614045401,0.008209381
-376.0916544601999,0.009970593
-374.51814751585994,0.0065678824
-372.94464057152,0.005510127
-371.37113362718003,0.0064158314
-369.7976266828401,0.004295904
-368.2241197384999,0.008564068
-366.6506127941599,0.0067625474
-365.07710584981993,0.007224872
-363.50359890548,0.005287085
-361.93009196114,0.007946468
-360.35658501679984,0.0038057081
-358.7830780724599,0.0032005394
-357.20957112811993,0.0015417156
-355.63606418378,0.002757125
-354.06255723944,0.0049345954
-352.48905029510007,0.010620767
-350.9155433507599,0.009459743
-349.34203640641994,0.003088452
-347.76852946208,0.0076426743
-346.19502251774003,0.009782342
-344.6215155734001,0.009154792
-343.0480086290599,0.010629495
-341.47450168471994,0.0080980705
-339.90099474038,0.0045680287
-338.32748779604003,0.0067784097
-336.7539808517001,0.0034683724
-335.1804739073599,0.004943376
-333.60696696301994,0.0025252427
-332.03346001868,0.0054734284
-330.45995307434004,0.0067454595
-328.8864461300001,0.008454942
-327.31293918565984,0.008912021
-325.7394322413199,0.002749408
-324.16592529697994,0.008310451
-322.59241835264,0.009162814
-321.0189114083,0.010134721
-319.44540446395985,0.004246124
-317.8718975196199,0.0075834217
-316.29839057527994,0.0076846047
-314.72488363094,0.007223465
-313.15137668660003,0.003350546
-311.5778697422601,0.00633517
-310.0043627979199,0.003998192
-308.43085585357994,0.00463159
-306.85734890924,0.0058216294
-305.28384196490003,0.00646629
-303.7103350205601,0.003907461
-302.1368280762199,0.0040766555
-300.56332113187995,0.007436372
-298.98981418754,0.005599469
-297.41630724320004,0.00610296
-295.8428002988601,0.0058755325
-294.2692933545199,0.007564959
-292.69578641017995,0.009435733
-291.12227946583994,0.0048201364
-289.5487725215,0.01084714
-287.97526557716003,0.004160229
-286.40175863281985,0.0042579416
-284.8282516884799,0.0057657817
-283.25474474413994,0.009961595
-281.6812377998,0.007005566
-280.10773085546003,0.0045517674
-278.53422391111985,0.0029043786
-276.9607169667799,0.0068352297
-275.38721002243994,0.007372045
-273.8137030781,0.007835299
-272.24019613376004,0.00538348
-270.66668918941986,0.0079421345
-269.0931822450799,0.0046505406
-267.51967530073995,0.009652942
-265.9461683564,0.009790782
-264.37266141206004,0.0055316044
-262.7991544677201,0.004233879
-261.2256475233799,0.0066047194
-259.65214057903995,0.009211349
-258.0786336347,0.008206606
-256.50512669036004,0.0031489162
-254.93161974602006,0.0058135604
-253.35811280167988,0.0069063106
-251.78460585733993,0.01058183
-250.21109891299997,0.008707628
-248.63759196866002,0.004910139
-247.06408502432006,0.0046081804
-245.49057807997985,0.008514655
-243.9170711356399,0.010507046
-242.34356419129995,0.008608542
-240.77005724696,0.008264673
-239.19655030262004,0.01174273
-237.62304335827986,0.01205719
-236.0495364139399,0.010048168
-234.47602946959995,0.0075884005
-232.90252252526,0.008817773
-231.32901558092004,0.008371873
-229.75550863657986,0.008127198
-228.1820016922399,0.0058427737
-226.60849474789993,0.007644208
-225.03498780355997,0.004486522
-223.46148085922002,0.0055005383
-221.88797391488006,0.0061358726
-220.31446697053988,0.007732825
-218.74096002619993,0.006225593
-217.16745308185997,0.006007618
-215.59394613752002,0.0061888234
-214.02043919318007,0.0055643055
-212.4469322488399,0.008932493
-210.87342530449993,0.010713543
-209.29991836015998,0.011398553
-207.72641141582,0.008456483
-206.15290447148004,0.0028482163
-204.57939752713986,0.0052835112
-203.0058905827999,0.0067111906
-201.43238363845995,0.009652162
-199.85887669412,0.0067301677
-198.28536974978005,0.0076954598
-196.71186280543986,0.006320893
-195.1383558610999,0.00648151
-193.56484891675996,0.003510126
-191.99134197242,0.0071313228
-190.41783502808005,0.006461267
-188.84432808373984,0.0028680824
-187.27082113939989,0.0053924103
-185.69731419505993,0.0049734707
-184.12380725071998,0.0073069767
-182.55030030638002,0.008034805
-180.97679336204007,0.0074663106
-179.4032864176999,0.0070861536
-177.82977947335993,0.009408591
-176.25627252901998,0.009362626
-174.68276558468003,0.004677754
-173.10925864034007,0.0056725033
-171.53575169599986,0.009226691
-169.9622447516599,0.009246351
-168.38873780731996,0.005015062
-166.81523086298,0.0018428622
-165.24172391864005,0.006948677
-163.66821697429987,0.007980341
-162.0947100299599,0.011306179
-160.52120308561996,0.010642784
-158.94769614128,0.007817602
-157.37418919694005,0.0071290853
-155.80068225259987,0.009433816
-154.22717530825992,0.007864207
-152.65366836391993,0.007948135
-151.08016141957998,0.0075933933
-149.50665447524003,0.0042431178
-147.93314753089984,0.0002326027
-146.3596405865599,0.0025112838
-144.78613364221994,0.010111552
-143.21262669787998,0.0097140325
-141.63911975354003,0.0021245056
-140.06561280920008,0.006428409
-138.4921058648599,0.005433652
-136.91859892051994,0.009775954
-135.34509197618,0.008069943
-133.77158503184003,0.004341212
-132.19807808750005,0.0066803778
-130.62457114315987,0.0075940676
-129.05106419881992,0.0074818227
-127.47755725447996,0.0031942478
-125.90405031014001,0.009502552
-124.33054336580005,0.0154613145
-122.75703642145987,0.013787725
-121.1835294771199,0.013051469
-119.61002253277995,0.01349495
-118.03651558844,0.008635622
-116.46300864410004,0.013989384
-114.88950169975986,0.015335931
-113.31599475541991,0.012329488
-111.74248781107995,0.0111469235
-110.16898086673999,0.014606929
-108.59547392240003,0.02086639
-107.02196697805985,0.013561975
-105.4484600337199,0.012240071
-103.87495308937994,0.014002826
-102.30144614503999,0.01281581
-100.72793920070002,0.019165166
-99.15443225636007,0.022696504
-97.58092531201989,0.024742743
-96.00741836767993,0.023254775
-94.43391142333998,0.024726136
-92.86040447900002,0.030867497
-91.28689753466007,0.039398257
-89.71339059031988,0.04218231
-88.13988364597992,0.054600365
-86.56637670163997,0.060357083
-84.99286975730001,0.06713967
-83.41936281296006,0.07617687
-81.84585586861986,0.08278529
-80.27234892427991,0.096337974
-78.69884197993996,0.095251516
-77.1253350356,0.08963913
-75.55182809126005,0.09728941
-73.97832114691985,0.09528133
-72.4048142025799,0.08788488
-70.83130725823995,0.087778434
-69.25780031389999,0.08988127
-67.68429336956004,0.08793112
-66.11078642521984,0.08676496
-64.53727948087989,0.08672986
-62.963772536539935,0.079540156
-61.39026559219998,0.07467905
-59.81675864786003,0.06593812
-58.24325170352007,0.0607619
-56.669744759179885,0.05010447
-55.09623781483993,0.04201114
-53.52273087049998,0.04063529
-51.949223926160016,0.043372102
-50.37571698182006,0.04082042
-48.802210037479874,0.042962633
-47.22870309313992,0.046398863
-45.655196148799966,0.050957963
-44.08168920446001,0.04805819
-42.50818226012005,0.05367787
-40.93467531577987,0.062449142
-39.36116837143991,0.05753269
-37.787661427099955,0.057284325
-36.21415448276,0.058816552
-34.64064753842005,0.056416336
-33.06714059407986,0.05308345
-31.493633649739902,0.049111724
-29.920126705399948,0.043893706
-28.34661976105999,0.04462692
-26.773112816720037,0.044658177
-25.19960587237985,0.04860608
-23.626098928039895,0.05058885
-22.052591983699937,0.0486415
-20.479085039359983,0.05074972
-18.90557809502003,0.05454439
-17.332071150680072,0.05676248
-15.758564206339885,0.06659129
-14.18505726199993,0.073176526
-12.611550317659974,0.07774195
-11.038043373320019,0.07555697
-9.464536428980063,0.08233823
-7.891029484639875,0.07077761
-6.317522540299921,0.060752798
-4.744015595959965,0.056902714
-3.17050865162001,0.051633015
-1.5970017072800546,0.036560517
-0.02349476293986663,0.02705511
1.5500121814000887,0.024164401
3.1235191257400436,0.017316584
4.697026070079999,0.01140707
6.2705330144199545,0.0110633075
7.844039958760142,0.0056642317
9.417546903100098,0.005251037
10.991053847440053,0.001314999
12.564560791780009,0.0033541685
14.138067736119963,0.006300007
15.711574680460151,0.00495203
17.285081624800107,0.0033086129
18.85858856914006,0.004825989
20.432095513480018,0.007445044
22.005602457819972,0.0061458666
23.579109402159926,0.0054284227
25.152616346500114,0.007715227
26.72612329084007,0.009492347
28.299630235180025,0.011325017
29.873137179519983,0.009258874
31.446644123859937,0.008426655
33.02015106820012,0.005571487
34.59365801254008,0.006893634
36.167164956880036,0.0028083022
37.74067190121999,0.0027143117
39.314178845559944,0.006815605
40.88768578990013,0.0020738917
42.461192734240086,0.0031874042
44.03469967858005,0.0073582307
45.60820662292,0.008901556
47.181713567259955,0.0077989246
48.75522051160014,0.0051187407
50.3287274559401,0.009163162
51.90223440028005,0.007933439
53.475741344620005,0.009268783
55.049248288959966,0.0064297845
56.622755233300154,0.011056862
58.19626217764011,0.009200563
59.76976912198006,0.0068223113
61.343276066320016,0.0045630126
62.91678301065997,0.00742163
64.49028995499992,0.010679941
66.06379689934012,0.0067553762
67.63730384368007,0.0068146824
69.21081078802003,0.0110439835
70.78431773235998,0.012337169
72.35782467669993,0.006012478
73.93133162104013,0.010976744
75.50483856538008,0.010919587
77.07834550972004,0.008062483
78.65185245405999,0.012653018
80.22535939839995,0.013627073
81.79886634274013,0.010928607
83.3723732870801,0.0075532156
84.94588023142005,0.0054572537
86.51938717576,0.006843254
88.09289412009996,0.006339049
89.66640106444014,0.004607494
91.23990800878009,0.0042299274
92.81341495312006,0.0089898
94.38692189746001,0.009831039
95.96042884179997,0.009733573
97.53393578614015,0.0075517492
99.1074427304801,0.0065376945
100.68094967482006,0.009271862
102.25445661916002,0.009545357
103.82796356349998,0.004376344
105.40147050783993,0.003782162
106.97497745218011,0.004705756
108.54848439652007,0.006198427
110.12199134086002,0.00449325
111.69549828519997,0.0073392666
113.26900522953994,0.00716879
114.84251217388012,0.003518134
116.41601911822008,0.006164624
117.98952606256003,0.010479264
119.56303300689999,0.009827723
121.13653995123994,0.008355439
122.71004689558013,0.0067335377
124.28355383992009,0.0027702407
125.85706078426004,0.0027191483
127.4305677286,0.0037803599
129.00407467293996,0.0048176213
130.57758161728015,0.003199917
132.1510885616201,0.007943824
133.72459550596005,0.007782529
135.2981024503,0.005614246
136.87160939463996,0.0054698
138.44511633898014,0.005207885
140.0186232833201,0.0042970064
141.59213022766005,0.005881835
143.165637172,0.007857909
144.73914411634,0.00627198
146.31265106067994,0.009799888
147.88615800502012,0.008453781
149.45966494936008,0.0072615845
151.03317189370003,0.0075230063
152.60667883803998,0.011028277
154.18018578237994,0.006298855
155.75369272672012,0.005303273
157.32719967106007,0.008664551
158.90070661540003,0.0066809775
160.47421355973998,0.0088444
162.04772050407993,0.011232726
163.62122744842014,0.008930757
165.1947343927601,0.007361227
166.76824133710005,0.008708334
168.34174828144,0.011093198
169.91525522577996,0.008187221
171.48876217012014,0.0055915215
173.0622691144601,0.0048944536
174.63577605880005,0.00415053
176.20928300314,0.006059606
177.78278994747996,0.0068170684
179.35629689182016,0.006366585
180.92980383616012,0.007902239
182.50331078050007,0.009443665
184.07681772484003,0.006834004
185.65032466917998,0.007946637
187.22383161351993,0.0035459246
188.79733855786012,0.0045445925
190.37084550220007,0.005173853
191.94435244654002,0.0071113575
193.51785939087998,0.0071410807
195.09136633522016,0.0020201209
196.66487327955988,0.0077933883
198.23838022390007,0.0042188764
199.81188716824028,0.0046640513
201.38539411258,0.004014654
202.95890105692018,0.0013297428
204.5324080012599,0.006924159
206.1059149456001,0.006760318
207.67942188993982,0.0019901642
209.25292883428,0.0007096335
210.82643577862018,0.0065851575
212.3999427229599,0.005331409
213.9734496673001,0.006996642
215.5469566116398,0.006341741
217.12046355598,0.003979783
218.6939705003202,0.0019643013
220.26747744465993,0.004125102
221.8409843890001,0.0027402658
223.41449133333984,0.008042268
224.98799827768002,0.009171523
226.5615052220202,0.006291406
228.13501216635993,0.006547846
229.7085191107001,0.007926967
231.28202605503984,0.010382242
232.85553299938002,0.0058424543
234.42903994372023,0.0091367
236.00254688805992,0.009502418
237.57605383240013,0.00984164
239.14956077673986,0.01211328
240.72306772108004,0.0075163543
242.29657466542022,0.008215043
243.87008160975995,0.009774888
245.44358855410013,0.009943879
247.01709549843986,0.009603155
248.59060244278004,0.010862704
250.16410938712022,0.008696364
251.73761633145995,0.005502484
253.31112327580016,0.00607481
254.88463022013985,0.006132613
256.45813716448004,0.0103599895
258.0316441088202,0.007874806
259.60515105315994,0.007723419
261.1786579975001,0.006367906
262.75216494183985,0.003596483
264.3256718861801,0.00020236336
265.89917883052027,0.0077450518
267.47268577486,0.009467849
269.0461927192002,0.007043945
270.6196996635399,0.008077319
272.1932066078801,0.010257499
273.76671355222027,0.006654561
275.34022049656,0.006033145
276.9137274409002,0.0027972
278.4872343852399,0.0027412665
280.0607413295801,0.0015419972
281.63424827392026,0.006529585
283.20775521826,0.0066252234
284.78126216260017,0.006808704
286.3547691069399,0.00833861
287.9282760512801,0.0064701075
289.5017829956198,0.007380457
291.07528993996,0.005316982
292.64879688430017,0.004001155
294.2223038286399,0.004875362
295.7958107729801,0.005032551
297.3693177173198,0.0072937952
298.94282466166,0.006050068
300.5163316060002,0.006774457
302.0898385503399,0.0057019345
303.66334549468013,0.0063937437
305.23685243901986,0.007049874
306.81035938336004,0.0087835565
308.3838663277002,0.004725755
309.95737327203994,0.004349204
311.5308802163801,0.003171841
313.10438716071985,-0.0005053615
314.67789410506003,0.005532893
316.2514010494002,0.005941786
317.82490799373994,0.0035735536
319.3984149380801,0.0027706916
320.97192188241985,0.010383054
322.54542882676003,0.007531294
324.1189357711002,0.0038883681
325.69244271543994,0.005872404
327.2659496597801,0.0051899822
328.83945660411985,0.007880918
330.41296354846,0.011201211
331.9864704928002,0.003472965
333.55997743713993,0.0017927913
335.1334843814801,0.0015726469
336.70699132581984,0.009400694
338.2804982701601,0.008174342
339.85400521450026,0.0060457704
341.42751215884,0.0069089187
343.00101910318017,0.011568173
344.5745260475199,0.0056829946
346.1480329918601,0.0025023166
347.72153993620026,0.002887181
349.29504688054,0.0047960123
350.86855382488017,0.008963892
352.4420607692199,0.005357621
354.0155677135601,0.0033071483
355.58907465790026,0.005386038
357.16258160224,0.004945506
358.73608854658016,0.004703361
360.3095954909199,0.0043519787
361.88310243526007,0.0011985095
363.45660937960025,0.00858179
365.03011632394,0.00812179
366.60362326828016,0.0053248657
368.1771302126199,0.011525545
369.75063715696007,0.0109183965
371.3241441012998,0.007932864
372.89765104564,0.0068871095
374.4711579899802,0.0025257445
376.0446649343199,0.004593809
377.6181718786601,0.0058882423
379.19167882299985,0.0062969043
380.76518576734003,0.0014296687
382.3386927116802,0.00023415507
383.91219965601994,0.0014316356
385.4857066003601,0.0034376355
387.05921354469984,0.0029852376
388.63272048904,0.004151182
390.2062274333802,0.0045639775
391.77973437771993,0.006654527
393.3532413220601,0.0028931154
394.92674826639984,0.0064734924
396.50025521074,0.008349722
398.0737621550802,0.005292719
399.64726909941993,0.00916205
401.2207760437601,0.0061367014
402.79428298809984,0.002795966
404.36778993244,0.004323731
405.9412968767802,0.0064030974
407.5148038211199,0.00565311
409.0883107654601,0.005311575
410.66181770979983,0.007218822
412.2353246541401,0.0067344606
413.80883159848025,0.002404215
415.38233854282,0.003667016
416.95584548716016,0.0058664787
418.5293524314999,0.0036566574
420.10285937584007,0.0036882297
421.67636632018025,0.005852421
423.24987326452,0.006773395
424.82338020886016,0.006541767
426.3968871531999,0.005045426
427.97039409754007,0.0056076855
429.54390104188025,0.00374544
431.11740798622,0.00515417
432.69091493056015,0.0037266687
434.2644218748999,0.0074609206
435.83792881924006,0.003960319
437.41143576358024,0.0062867296
438.98494270791997,0.0078418655
440.55844965226015,0.01045163
442.1319565965999,0.0065289875
443.70546354094006,0.0115072895
445.27897048528024,0.010131214
446.85247742961997,0.0048125214
448.4259843739602,0.0013941282
449.9994913182999,0.00676778
451.5729982626401,0.010558287
453.14650520697984,0.010189913
454.72001215132,0.0063377176
456.2935190956602,0.008898717
457.8670260399999,0.007949273
459.4405329843401,0.009843226
461.01403992867984,0.009417752
462.58754687302,0.0061810035
464.1610538173602,0.007339063
465.7345607616999,0.003951597
467.3080677060401,0.009249824
468.88157465037983,0.0076103196
470.45508159472,0.0034430833
472.0285885390602,-5.3477124e-05
473.6020954833999,0.004859442
475.1756024277401,0.0058761854
476.74910937207983,0.0077651995
478.32261631642,0.009076404
479.8961232607602,0.0103488285
481.4696302050999,0.0069349026
483.0431371494401,0.0056667617
484.6166440937798,0.0028343315
486.19015103812,0.0058625303
487.76365798246024,0.0050974707
489.33716492679997,0.008130752
490.91067187114015,0.0084906155
492.4841788154799,0.0034282736
494.05768575982006,0.0048401663
495.63119270416024,0.009866621
497.20469964849997,0.0047042137
498.77820659284015,0.004346554
500.3517135371799,0.004732358
501.92522048152006,0.007207552
503.49872742586024,0.008077802
505.07223437019996,0.008836896
506.64574131454015,0.010442028
